Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,Speed,Draught,"Origin Port","Max Speed","Average Speed","Load Condition","Distance Travelled","Distance To Go","Calculated Eta","Previous To Origin Port","Idle Time While Underway","Voyage State","Capacity - Dwt",Mmsi,"Global Area","Local Area",Status,Eni,Course,"Navigational Status",Built,Length,Width,"Current Port Unlocode","Current Port Country",Callsign,"Wind Temp","Wind Angle","Wind Speed","Vessel Timezone","Previous To Origin Port Unlocode","Previous To Origin Port Country","Previous To Origin Port Atd","Origin Port Atd","Origin Port Country","Origin Port Unlocode","Destination Port Unlocode","Destination Port Country","Rate Of Turn",Heading,"Last Underway Timestamp"
Norway,"THALE VICTORY",,"2025-05-22 10:00:00","WANDELAAR PS",,9365817,Tanker,"2025-05-21 01:09:20",49.632027,-5.8145652,11.0,7.2,LIVERPOOL,14.6,11.1,"In Ballast",568,0,,"ROTTERDAM WAALHAVEN",7.9,"Normal Speed Transiting",51088,257876000,"UKC - UK Coast & Atlantic","Celtic Sea",ACTIVE,,89,"Underway using Engine",2006,183.0,32.2,,,LAPG8,14,357,5,0.0,NLWAL,NL,"2025-05-03 22:08:00","2025-05-10 20:31:00",GB,GBLIV,,,-5,88,"2025-05-21 00:59:00"
