Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,Speed,Draught,"Origin Port","Max Speed","Average Speed","Load Condition","Distance Travelled","Distance To Go","Calculated Eta","Previous To Origin Port","Idle Time While Underway","Voyage State","Capacity - Dwt",Mmsi,"Global Area","Local Area",Status,Eni,Course,"Navigational Status",Built,Length,Width,"Current Port Unlocode","Current Port Country",Callsign,"Wind Temp","Wind Angle","Wind Speed","Vessel Timezone","Previous To Origin Port Unlocode","Previous To Origin Port Country","Previous To Origin Port Atd","Origin Port Atd","Origin Port Country","Origin Port Unlocode","Destination Port Unlocode","Destination Port Country","Rate Of Turn",Heading,"Last Underway Timestamp"
Singapore,"ONE OLYMPUS",ROTTERDAM,"2025-06-12 10:00:00","NL RTM",,9312987,Cargo,"2025-05-20 19:11:03",-7.6241484,74.613083,18.1,14.0,SINGAPORE,19.700001,17.9,Laden,2070,9775,"2025-06-12 13:20:00",TOKYO,0.0,"Normal Speed Transiting",104525,563048400,"SIND - South Indian Ocean","South Indian Ocean",ACTIVE,,235,"Underway using Engine",2008,336.0,45.8,,,9VPQ7,28,142,13,6.0,JPTYO,JP,"2025-05-06 19:40:00","2025-05-15 19:29:00",SG,SGSIN,NLRTM,NL,0,237,"2025-05-21 02:07:00"
