Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,Speed,Draught,"Origin Port","Max Speed","Average Speed","Load Condition","Distance Travelled","Distance To Go","Calculated Eta","Previous To Origin Port","Idle Time While Underway","Voyage State","Capacity - Dwt",Mmsi,"Global Area","Local Area",Status,Eni,Course,"Navigational Status",Built,Length,Width,"Current Port Unlocode","Current Port Country",Callsign,"Wind Temp","Wind Angle","Wind Speed","Vessel Timezone","Previous To Origin Port Unlocode","Previous To Origin Port Country","Previous To Origin Port Atd","Origin Port Atd","Origin Port Country","Origin Port Unlocode","Destination Port Unlocode","Destination Port Country","Rate Of Turn",Heading,"Last Underway Timestamp"
Panama,"EVER GOODS",PIRAEUS,"2025-05-21 02:00:00",GRPIR,,9810991,Cargo,"2025-05-21 01:05:16",36.710922,23.885447,0.1,16.0,SINGAPORE,21.6,15.4,Laden,12233,15,"2025-05-21 07:43:00",YANTIAN,0.2,"Waiting OPL - Stopped",199692,371308000,"EMED - East Mediterranean","Aegean Sea",ACTIVE,0,129,Stopped,2018,400.0,59.0,,,3FRV5,18,248,3,2.0,CNYTN,CN,"2025-04-11 04:12:00","2025-04-16 09:55:00",SG,SGSIN,GRPIR,GR,0,155,"2025-05-20 21:00:00"
